Email No.,sent,received,reply,important,spam,draft,sender,Prediction
Email 3854,0,0,0,0,0,0,0,1
Email 3855,0,1,0,0,0,0,0,0
Email 3856,0,0,0,0,0,0,0,1
Email 3857,0,0,0,0,0,0,0,0
Email 3858,0,0,0,0,0,0,0,1
Email 3859,0,0,0,0,0,0,0,0
Email 3860,0,0,0,0,0,0,0,0
Email 3861,2,0,0,0,0,0,0,0
Email 3862,0,0,0,0,0,0,0,1
Email 3863,0,0,0,0,0,0,0,0
Email 3864,0,0,0,0,0,0,0,0
Email 3865,0,0,0,0,0,0,0,0
Email 3866,0,0,0,0,0,0,0,0
Email 3867,0,0,1,0,0,0,0,1
Email 3868,0,0,0,0,0,0,0,0
Email 3869,0,0,0,0,0,0,0,0
Email 3870,0,0,0,0,0,0,0,1
Email 3871,0,0,0,0,0,0,0,1
Email 3872,0,0,0,0,0,0,0,1
Email 3873,0,0,0,0,0,0,0,0
Email 3874,0,0,0,0,0,0,0,1
Email 3875,0,0,0,0,0,0,0,1
Email 3876,0,0,0,0,0,0,0,0
Email 3877,0,0,0,0,0,0,0,0
Email 3878,0,0,0,0,0,0,0,0
Email 3879,0,0,0,0,0,0,0,0
Email 3880,0,0,0,0,0,0,0,0
Email 3881,0,0,0,0,0,0,0,1
Email 3882,0,0,0,0,0,0,0,0
Email 3883,0,0,0,0,0,0,0,1
Email 3884,0,0,0,0,0,0,0,0
Email 3885,0,0,0,0,0,0,0,1
Email 3886,0,0,0,0,0,0,0,0
Email 3887,0,0,0,0,0,0,0,1
Email 3888,0,0,0,0,0,0,0,0
Email 3889,0,0,0,0,0,0,0,0
Email 3890,0,0,0,0,0,0,0,1
Email 3891,0,0,0,0,0,0,0,1
Email 3892,0,0,0,0,0,0,0,0
Email 3893,0,0,0,0,0,0,0,1
Email 3894,0,0,0,0,0,0,0,1
Email 3895,0,0,0,0,0,0,0,0
Email 3896,0,0,0,0,0,0,0,0
Email 3897,0,0,0,1,0,0,0,1
Email 3898,0,0,0,0,0,0,0,0
Email 3899,2,0,0,0,0,0,0,0
Email 3900,0,0,1,0,0,0,0,1
Email 3901,0,0,0,0,0,0,0,0
Email 3902,0,0,0,0,0,0,0,0
Email 3903,0,0,0,0,0,0,0,0
Email 3904,0,0,0,0,0,0,0,0
Email 3905,0,0,0,0,0,0,0,0
Email 3906,0,1,0,0,0,0,0,0
Email 3907,1,0,0,0,0,0,0,0
Email 3908,0,0,0,0,0,0,0,0
Email 3909,1,0,0,0,0,0,0,0
Email 3910,0,0,0,0,0,0,0,1
Email 3911,0,1,0,0,0,0,0,0
Email 3912,0,0,0,0,0,0,0,1
Email 3913,0,0,0,0,0,0,0,1
Email 3914,1,0,0,0,0,0,0,0
Email 3915,0,0,0,0,0,0,0,1
Email 3916,0,0,0,0,0,0,0,0
Email 3917,1,0,0,0,0,0,0,0
Email 3918,0,0,0,0,0,0,0,0
Email 3919,0,0,0,0,0,0,0,0
Email 3920,0,0,0,0,0,0,0,0
Email 3921,0,0,0,0,0,0,0,1
Email 3922,0,0,0,0,0,0,0,0
Email 3923,2,0,1,0,0,0,0,1
Email 3924,0,0,0,0,0,0,0,0
Email 3925,0,0,0,0,0,0,0,0
Email 3926,0,0,0,0,0,0,0,0
Email 3927,0,0,0,0,0,0,0,0
Email 3928,2,0,0,0,0,0,0,1
Email 3929,0,0,0,0,0,0,0,0
Email 3930,0,0,0,0,0,0,0,0
Email 3931,0,0,0,0,0,0,0,1
Email 3932,0,0,0,0,0,0,0,0
Email 3933,0,0,0,0,0,0,0,0
Email 3934,0,0,0,0,0,0,0,1
Email 3935,0,0,0,0,0,0,0,0
Email 3936,0,0,0,0,0,0,0,1
Email 3937,0,0,0,0,0,0,0,0
Email 3938,0,0,0,0,0,0,0,1
Email 3939,0,0,0,0,0,0,0,0
Email 3940,0,0,0,0,0,0,0,0
Email 3941,0,0,0,0,0,0,0,1
Email 3942,0,0,0,0,0,0,0,0
Email 3943,0,0,0,0,0,0,0,0
Email 3944,0,0,0,0,0,0,0,1
Email 3945,0,0,0,0,0,0,0,0
Email 3946,0,0,0,0,0,0,0,0
Email 3947,0,0,0,1,0,0,0,1
Email 3948,0,0,0,0,0,0,0,0
Email 3949,3,0,0,0,0,0,0,1
Email 3950,0,0,0,0,0,0,0,0
Email 3951,0,0,0,0,0,1,0,0
Email 3952,0,0,0,0,0,1,0,0
Email 3953,0,0,0,0,0,0,0,1
Email 3954,0,0,0,0,0,0,0,1
Email 3955,0,0,0,0,0,0,0,0
Email 3956,0,0,0,0,0,0,0,0
Email 3957,0,0,0,0,0,0,0,0
Email 3958,0,0,0,0,0,0,0,0
Email 3959,3,0,0,0,0,0,0,1
Email 3960,0,0,0,0,0,0,0,1
Email 3961,0,0,0,0,0,0,0,0
Email 3962,0,0,0,0,0,0,0,1
Email 3963,0,0,0,0,0,0,0,1
Email 3964,0,0,0,0,0,0,0,0
Email 3965,0,0,0,1,0,0,0,1
Email 3966,3,0,0,0,0,0,0,1
Email 3967,0,0,0,0,0,0,0,0
Email 3968,0,0,0,0,0,0,0,1
Email 3969,0,0,0,0,0,0,0,0
Email 3970,0,0,0,0,0,0,0,1
Email 3971,0,0,0,0,0,0,0,0
Email 3972,0,0,0,0,0,0,0,0
Email 3973,0,0,0,0,0,0,0,1
Email 3974,0,0,0,0,0,0,0,0
Email 3975,0,0,0,0,0,0,0,0
Email 3976,0,0,0,0,0,0,0,0
Email 3977,0,0,0,0,0,0,0,0
Email 3978,1,0,0,0,0,0,0,0
Email 3979,0,0,0,0,0,0,0,1
Email 3980,0,0,0,0,0,0,0,0
Email 3981,0,0,0,0,0,0,0,0
Email 3982,0,0,0,0,0,0,0,1
Email 3983,0,0,0,0,0,0,0,1
Email 3984,0,0,0,0,0,0,0,0
Email 3985,0,0,0,0,0,0,0,1
Email 3986,1,0,0,0,0,0,0,0
Email 3987,1,0,0,1,0,0,0,1
Email 3988,0,0,0,0,0,0,0,1
Email 3989,0,0,0,0,0,0,0,0
Email 3990,1,0,0,4,0,0,0,1
Email 3991,0,0,0,0,0,0,0,0
Email 3992,0,1,0,0,0,0,0,0
Email 3993,0,2,0,0,0,0,0,0
Email 3994,0,0,0,0,0,0,0,1
Email 3995,0,2,0,0,0,0,0,0
Email 3996,0,1,0,0,0,0,0,0
Email 3997,0,0,0,0,0,0,0,0
Email 3998,0,0,0,0,0,0,0,0
Email 3999,1,1,0,0,0,0,2,0
Email 4000,0,0,0,0,0,0,0,0
Email 4001,0,0,0,0,0,0,0,1
Email 4002,1,1,0,0,0,0,2,0
Email 4003,0,0,0,0,0,0,0,0
Email 4004,0,0,0,0,0,0,0,1
Email 4005,0,0,0,0,0,0,0,0
Email 4006,0,0,0,0,0,0,0,0
Email 4007,0,0,0,0,0,0,0,0
Email 4008,0,0,0,0,0,0,0,0
Email 4009,0,0,0,0,0,0,0,1
Email 4010,0,0,0,0,0,0,0,0
Email 4011,0,0,0,0,0,0,0,0
Email 4012,0,0,0,0,0,0,0,0
Email 4013,0,0,0,0,0,0,0,0
Email 4014,0,0,0,0,0,0,0,1
Email 4015,0,0,0,0,0,0,0,0
Email 4016,0,0,0,0,0,0,0,1
Email 4017,0,0,0,0,0,0,0,0
Email 4018,0,0,0,0,0,0,0,1
Email 4019,0,0,0,0,0,0,0,0
Email 4020,0,0,0,0,0,0,0,0
Email 4021,0,0,0,0,0,0,0,0
Email 4022,0,0,0,0,0,0,0,0
Email 4023,0,0,0,0,0,0,0,0
Email 4024,0,0,0,0,0,0,0,0
Email 4025,0,0,0,0,0,0,0,0
Email 4026,0,0,0,0,0,0,0,1
Email 4027,0,0,0,0,0,0,0,0
Email 4028,0,0,0,0,0,0,0,0
Email 4029,0,0,0,0,0,0,0,0
Email 4030,0,0,0,0,0,0,0,1
Email 4031,0,0,0,0,0,0,0,1
Email 4032,0,0,0,0,0,0,0,0
Email 4033,0,0,0,0,0,0,0,1
Email 4034,0,0,0,0,0,0,0,1
Email 4035,0,0,0,0,0,0,0,1
Email 4036,0,0,0,1,0,0,0,0
Email 4037,0,0,0,1,0,0,0,0
Email 4038,1,0,0,0,0,0,0,0
Email 4039,0,0,0,0,0,0,0,1
Email 4040,0,0,0,0,0,0,0,0
Email 4041,0,0,0,0,0,0,0,1
Email 4042,0,0,0,0,0,0,0,1
Email 4043,1,0,0,0,0,0,0,0
Email 4044,0,0,0,0,0,0,0,0
Email 4045,0,0,0,0,0,0,0,0
Email 4046,0,0,0,0,0,0,0,0
Email 4047,1,0,0,0,0,0,0,0
Email 4048,0,0,0,0,0,0,0,1
Email 4049,1,0,0,0,0,0,0,0
Email 4050,0,0,0,0,0,0,0,0
Email 4051,0,0,0,0,0,0,0,1
Email 4052,0,0,0,0,0,0,0,0
Email 4053,0,0,0,0,0,0,0,0
Email 4054,0,0,0,0,0,0,0,0
Email 4055,0,0,0,1,0,0,0,1
Email 4056,0,0,0,0,0,0,0,0
Email 4057,0,0,0,0,0,0,0,1
Email 4058,0,0,1,0,0,0,0,0
Email 4059,0,0,1,0,0,0,0,0
Email 4060,0,0,0,0,0,0,0,0
Email 4061,0,0,0,0,0,0,0,1
Email 4062,0,0,0,0,0,0,0,0
Email 4063,0,0,0,0,0,0,0,0
Email 4064,0,0,0,0,0,0,0,0
Email 4065,0,0,0,0,0,0,0,1
Email 4066,0,0,0,0,0,0,0,0
Email 4067,0,0,0,1,0,0,0,1
Email 4068,0,0,0,0,0,0,0,0
Email 4069,0,0,0,0,0,0,0,0
Email 4070,0,0,0,0,0,0,0,0
Email 4071,0,0,0,0,0,0,0,0
Email 4072,0,0,0,0,0,0,0,0
Email 4073,0,0,0,0,0,0,0,0
Email 4074,0,0,0,0,0,0,0,0
Email 4075,0,0,0,0,0,0,0,0
Email 4076,0,0,0,0,0,0,0,0
Email 4077,0,0,0,0,0,0,0,1
Email 4078,7,0,0,0,0,0,0,1
Email 4079,0,0,0,0,0,0,0,0
Email 4080,0,0,0,0,0,0,0,0
Email 4081,0,0,0,0,0,0,0,0
Email 4082,0,0,0,0,0,0,0,0
Email 4083,0,0,0,0,0,0,0,1
Email 4084,0,0,0,0,0,0,0,0
Email 4085,0,0,0,0,0,0,0,0
Email 4086,0,0,0,0,0,0,0,0
Email 4087,0,0,0,0,0,0,0,1
Email 4088,0,0,0,0,0,0,0,0
Email 4089,0,0,0,0,0,0,0,0
Email 4090,0,0,0,0,0,0,0,0
Email 4091,0,0,0,0,0,0,0,1
Email 4092,0,0,0,0,0,0,0,0
Email 4093,0,0,0,0,0,0,0,1
Email 4094,0,0,0,0,0,0,0,0
Email 4095,0,0,0,0,0,0,0,0
Email 4096,0,0,0,0,0,0,0,0
Email 4097,3,0,0,0,0,0,0,1
Email 4098,0,0,0,0,0,0,0,0
Email 4099,0,0,0,0,0,0,0,1
Email 4100,0,0,0,0,0,0,0,0
Email 4101,3,0,0,0,0,0,0,1
Email 4102,0,0,0,0,0,0,0,1
Email 4103,0,0,0,0,0,0,0,0
Email 4104,0,0,0,0,0,0,0,1
Email 4105,0,0,0,0,0,0,0,0
Email 4106,0,0,0,0,0,0,0,0
Email 4107,0,0,0,0,0,0,0,0
Email 4108,0,0,0,0,0,0,0,0
Email 4109,0,0,0,0,0,0,0,0
Email 4110,0,0,0,0,0,0,0,1
Email 4111,0,0,0,0,0,0,0,1
Email 4112,0,0,0,0,0,0,0,0
Email 4113,0,0,0,0,0,0,0,1
Email 4114,0,0,0,0,0,0,0,0
Email 4115,0,0,0,1,0,0,0,1
Email 4116,0,0,0,0,0,0,0,0
Email 4117,1,0,0,0,0,0,0,0
Email 4118,1,0,0,0,0,0,0,0
Email 4119,0,0,1,0,0,0,0,1
Email 4120,1,0,2,0,1,0,0,1
Email 4121,0,0,0,0,0,0,0,0
Email 4122,0,0,0,0,0,0,0,0
Email 4123,0,0,0,0,0,0,0,1
Email 4124,0,0,0,0,0,0,0,1
Email 4125,0,0,0,0,0,0,0,0
Email 4126,0,0,0,0,0,0,0,0
Email 4127,1,0,1,0,0,0,0,1
Email 4128,3,0,0,1,0,0,0,1
Email 4129,0,0,0,0,0,0,0,0
Email 4130,0,0,0,0,0,0,0,0
Email 4131,0,0,0,0,0,0,0,0
Email 4132,0,0,0,0,0,0,0,1
Email 4133,0,0,0,0,0,0,0,0
Email 4134,0,0,0,0,0,0,0,0
Email 4135,0,0,0,0,0,0,0,1
Email 4136,0,0,0,0,0,0,0,0
Email 4137,3,0,0,1,0,0,0,1
Email 4138,0,0,0,0,0,0,0,0
Email 4139,0,0,0,0,0,0,0,0
Email 4140,0,0,0,0,0,0,0,0
Email 4141,0,0,0,0,0,0,0,0
Email 4142,0,0,0,0,0,0,0,1
Email 4143,0,0,0,0,0,0,0,0
Email 4144,0,0,0,0,0,0,0,0
Email 4145,0,0,0,0,0,0,0,0
Email 4146,0,0,0,0,0,0,0,0
Email 4147,0,0,0,0,0,0,0,0
Email 4148,0,0,0,0,0,0,0,0
Email 4149,0,0,0,0,0,0,0,0
Email 4150,0,0,0,0,0,0,0,0
Email 4151,0,0,0,0,0,0,0,0
Email 4152,0,0,0,0,0,0,0,1
Email 4153,0,0,0,0,0,0,0,0
Email 4154,0,0,0,0,0,0,0,0
Email 4155,0,0,0,0,0,0,0,0
Email 4156,0,0,0,0,0,0,0,0
Email 4157,0,0,0,0,0,0,0,0
Email 4158,0,0,0,0,0,0,0,0
Email 4159,0,0,0,0,0,0,0,0
Email 4160,0,0,0,0,0,0,0,0
Email 4161,0,0,0,0,0,0,0,1
Email 4162,0,0,0,0,0,0,0,0
Email 4163,0,0,0,0,0,0,0,0
Email 4164,0,0,0,0,0,0,0,0
Email 4165,0,0,0,0,0,0,0,0
Email 4166,0,0,0,0,0,0,0,1
Email 4167,0,0,0,0,0,0,0,0
Email 4168,0,0,0,0,0,0,0,0
Email 4169,0,0,0,0,0,0,0,0
Email 4170,0,0,0,0,0,0,0,0
Email 4171,0,0,0,0,0,0,0,0
Email 4172,0,0,0,0,0,0,0,1
Email 4173,0,0,0,0,0,2,0,0
Email 4174,0,0,0,0,0,2,0,0
Email 4175,0,0,0,0,0,0,0,1
Email 4176,0,0,0,0,0,2,0,0
Email 4177,0,0,0,0,0,2,0,0
Email 4178,0,0,0,0,0,0,0,0
Email 4179,0,0,0,0,0,0,0,0
Email 4180,0,1,0,0,0,0,0,0
Email 4181,0,1,0,0,0,0,0,0
Email 4182,0,0,0,0,0,0,0,0
Email 4183,0,0,0,0,0,0,0,0
Email 4184,0,0,0,0,0,0,0,0
Email 4185,0,0,0,0,0,0,0,0
Email 4186,0,0,0,0,0,0,0,0
Email 4187,0,0,0,0,0,0,0,0
Email 4188,0,0,0,0,0,0,0,1
Email 4189,0,0,0,0,0,1,0,0
Email 4190,0,0,0,0,0,0,0,1
Email 4191,0,0,0,0,0,0,0,0
Email 4192,0,0,0,0,0,0,0,0
Email 4193,0,0,0,0,0,0,0,1
Email 4194,0,0,0,0,0,1,0,0
Email 4195,0,0,0,0,0,0,0,0
Email 4196,0,0,1,0,0,0,0,1
Email 4197,0,0,0,0,0,0,0,1
Email 4198,0,0,0,0,0,0,0,1
Email 4199,0,0,0,0,0,0,0,0
Email 4200,0,0,0,0,0,0,0,0
Email 4201,7,0,0,0,0,0,0,1
Email 4202,0,0,0,0,0,0,0,0
Email 4203,0,0,0,0,0,0,0,0
Email 4204,0,0,0,0,0,0,0,1
Email 4205,1,0,0,0,0,0,0,0
Email 4206,1,0,0,0,0,0,0,0
Email 4207,0,0,0,0,0,0,0,1
Email 4208,0,0,0,0,0,0,0,1
Email 4209,0,0,0,0,0,0,0,0
Email 4210,0,0,0,0,0,0,0,0
Email 4211,0,0,0,0,0,0,0,1
Email 4212,3,2,0,0,0,0,4,0
Email 4213,3,2,0,0,0,0,4,0
Email 4214,0,0,0,0,0,0,0,0
Email 4215,0,0,0,0,0,0,0,0
Email 4216,0,0,0,0,0,0,0,0
Email 4217,0,0,0,0,0,0,0,0
Email 4218,0,0,0,0,0,0,0,0
Email 4219,0,0,0,0,0,0,0,0
Email 4220,0,0,0,0,0,0,0,0
Email 4221,3,0,0,1,0,0,0,1
Email 4222,0,0,0,0,0,0,0,0
Email 4223,0,0,0,0,0,0,0,0
Email 4224,0,0,0,0,0,0,0,1
Email 4225,7,0,0,0,0,0,0,1
Email 4226,0,0,0,0,0,0,0,1
Email 4227,1,0,0,0,0,0,0,1
Email 4228,0,0,0,0,0,0,0,0
Email 4229,0,0,0,0,0,0,0,1
Email 4230,0,0,0,0,0,0,0,1
Email 4231,0,0,0,0,0,0,0,0
Email 4232,0,0,0,0,0,0,0,0
Email 4233,0,0,0,0,0,0,0,1
Email 4234,0,0,0,0,0,0,0,0
Email 4235,0,0,0,0,0,0,0,0
Email 4236,0,0,0,0,0,0,0,0
Email 4237,0,0,0,0,0,0,0,0
Email 4238,0,0,0,0,0,0,0,1
Email 4239,0,0,0,0,0,0,0,1
Email 4240,0,0,0,0,0,0,0,0
Email 4241,0,0,0,0,0,0,0,0
Email 4242,0,0,0,0,0,0,0,1
Email 4243,0,0,0,0,0,0,0,1
Email 4244,0,0,0,0,0,0,0,0
Email 4245,0,0,0,0,0,0,0,0
Email 4246,0,0,0,0,0,0,0,0
Email 4247,0,0,0,0,0,0,0,0
Email 4248,1,0,0,2,0,0,0,0
Email 4249,0,0,0,0,0,0,0,1
Email 4250,1,0,0,0,0,0,0,0
Email 4251,1,0,0,2,0,0,0,0
Email 4252,0,0,0,0,0,0,0,1
Email 4253,0,0,0,0,0,0,0,0
Email 4254,0,0,0,0,0,0,0,1
Email 4255,0,0,0,0,0,0,0,0
Email 4256,0,0,0,0,0,0,0,0
Email 4257,0,0,0,0,0,3,0,0
Email 4258,0,0,0,0,0,0,0,0
Email 4259,0,0,0,0,0,0,0,0
Email 4260,0,0,0,0,0,0,0,1
Email 4261,0,0,0,0,0,0,0,0
Email 4262,0,0,0,0,0,0,0,1
Email 4263,0,0,0,0,0,0,0,0
Email 4264,0,0,0,0,0,0,0,0
Email 4265,0,0,0,0,0,0,0,0
Email 4266,0,0,0,0,0,0,0,1
Email 4267,0,0,3,0,0,0,0,0
Email 4268,0,0,0,0,0,0,0,0
Email 4269,0,0,0,0,0,0,0,0
Email 4270,0,0,0,0,0,0,0,1
Email 4271,0,0,0,0,0,0,0,0
Email 4272,1,0,0,0,0,0,0,0
Email 4273,0,0,0,0,0,0,0,0
Email 4274,0,0,0,0,0,0,0,0
Email 4275,0,0,0,0,0,0,0,0
Email 4276,0,0,0,0,0,0,0,0
Email 4277,0,0,1,0,0,0,0,1
Email 4278,0,0,0,0,0,0,0,0
Email 4279,0,0,0,0,0,0,0,0
Email 4280,0,0,0,0,0,0,0,0
Email 4281,0,0,0,0,0,0,0,0
Email 4282,0,0,0,0,0,0,0,0
Email 4283,0,0,0,0,0,0,0,1
Email 4284,1,0,2,0,1,0,0,1
Email 4285,0,0,0,0,0,0,0,0
Email 4286,0,0,0,1,0,0,0,1
Email 4287,0,0,0,0,0,0,0,0
Email 4288,0,0,0,0,0,0,0,0
Email 4289,0,0,0,0,0,0,0,1
Email 4290,0,0,0,0,0,0,0,0
Email 4291,0,1,0,0,0,0,0,0
Email 4292,0,0,0,0,0,0,0,0
Email 4293,0,0,0,0,0,0,0,0
Email 4294,0,0,0,0,0,0,0,0
Email 4295,0,0,0,0,0,0,0,0
Email 4296,0,0,0,0,0,0,0,0
Email 4297,2,0,0,0,0,0,0,0
Email 4298,1,0,0,0,0,0,0,0
Email 4299,0,0,0,0,0,0,0,1
Email 4300,0,0,0,0,0,0,0,0
Email 4301,0,0,0,0,0,0,0,0
Email 4302,0,0,0,0,0,0,0,0
Email 4303,0,0,0,0,0,0,0,0
Email 4304,0,0,0,0,0,0,0,1
Email 4305,0,0,0,0,0,0,0,0
Email 4306,0,0,0,0,0,0,0,1
Email 4307,0,0,0,0,0,0,0,0
Email 4308,0,0,0,0,0,0,0,1
Email 4309,0,0,0,0,0,0,0,0
Email 4310,0,0,0,0,0,0,0,0
Email 4311,1,0,0,0,0,0,0,0
Email 4312,0,0,0,0,0,0,0,0
Email 4313,0,0,0,1,0,0,0,0
Email 4314,0,0,0,1,0,0,0,1
Email 4315,0,0,0,0,0,0,0,0
Email 4316,0,0,0,0,0,0,0,0
Email 4317,0,0,0,0,0,0,0,1
Email 4318,1,0,0,0,0,0,0,0
Email 4319,1,0,0,0,0,0,0,0
Email 4320,0,0,0,0,0,0,0,1
Email 4321,0,0,0,0,0,0,0,1
Email 4322,0,0,0,0,0,0,0,0
Email 4323,0,0,0,0,0,0,0,1
Email 4324,3,0,0,0,0,0,0,0
Email 4325,0,0,0,0,0,0,0,0
Email 4326,0,0,0,0,0,0,0,1
Email 4327,0,0,0,0,0,0,0,0
Email 4328,0,0,0,0,0,0,0,1
Email 4329,1,0,0,0,0,0,0,0
Email 4330,1,0,0,0,0,0,0,0
Email 4331,0,0,0,0,0,0,0,0
Email 4332,0,0,0,0,0,0,0,0
Email 4333,1,0,0,0,0,0,0,0
Email 4334,0,0,0,0,0,0,0,0
Email 4335,1,0,0,0,0,0,0,0
Email 4336,0,0,0,0,0,0,0,0
Email 4337,2,0,0,0,0,0,0,0
Email 4338,0,0,0,0,0,0,0,0
Email 4339,0,1,0,0,0,0,0,1
Email 4340,0,0,0,0,0,0,0,1
Email 4341,0,0,0,0,0,0,0,0
Email 4342,0,0,0,0,0,0,0,1
Email 4343,0,0,0,0,0,0,0,0
Email 4344,0,0,1,0,0,0,0,1
Email 4345,0,2,0,0,0,0,0,0
Email 4346,0,0,0,0,0,0,0,0
Email 4347,0,0,0,0,0,0,0,0
Email 4348,0,0,0,0,0,0,0,0
Email 4349,0,0,0,0,0,0,0,0
Email 4350,0,0,0,0,0,0,0,1
Email 4351,0,0,0,0,0,0,0,0
Email 4352,0,0,0,0,0,0,0,0
Email 4353,0,0,0,0,0,0,0,0
Email 4354,0,0,0,0,0,0,0,0
Email 4355,0,0,0,0,0,0,0,1
Email 4356,4,0,1,0,0,0,0,1
Email 4357,0,0,0,0,0,0,0,0
Email 4358,0,0,0,0,0,0,0,0
Email 4359,0,0,0,0,0,0,0,1
Email 4360,1,0,0,0,0,0,0,0
Email 4361,0,0,0,0,0,0,0,0
Email 4362,0,0,0,0,0,0,0,0
Email 4363,0,0,0,0,0,0,0,1
Email 4364,0,0,0,0,0,0,0,0
Email 4365,0,0,0,0,0,0,0,0
Email 4366,0,0,0,0,0,0,0,1
Email 4367,0,0,0,0,0,0,0,0
Email 4368,0,0,0,0,0,0,0,0
Email 4369,0,0,0,0,0,0,0,0
Email 4370,0,0,1,0,0,0,0,1
Email 4371,0,0,0,0,0,0,0,0
Email 4372,0,0,0,0,0,0,0,0
Email 4373,0,0,0,0,0,0,0,1
Email 4374,0,0,0,0,0,0,0,0
Email 4375,0,0,0,0,0,0,0,0
Email 4376,0,0,0,0,0,0,0,0
Email 4377,3,0,0,0,0,0,0,1
Email 4378,0,0,0,0,0,0,0,0
Email 4379,0,0,0,0,0,0,0,0
Email 4380,3,0,0,0,0,0,0,1
Email 4381,0,0,0,0,0,0,0,0
Email 4382,0,0,0,0,0,0,0,1
Email 4383,0,0,0,0,0,0,0,0
Email 4384,0,0,0,0,0,0,0,1
Email 4385,0,0,0,0,0,0,0,1
Email 4386,0,0,0,0,0,0,0,0
Email 4387,0,0,0,0,0,0,0,0
Email 4388,0,0,0,0,0,0,0,0
Email 4389,1,0,2,0,1,0,0,1
Email 4390,0,0,0,0,0,0,0,0
Email 4391,2,0,0,0,0,0,0,0
Email 4392,0,0,0,1,0,0,0,1
Email 4393,2,0,0,0,0,0,0,0
Email 4394,0,0,0,0,0,0,0,1
Email 4395,2,0,0,0,0,0,0,0
Email 4396,0,0,0,0,0,0,0,0
Email 4397,2,0,0,0,0,0,0,0
Email 4398,0,0,0,0,0,0,0,0
Email 4399,0,0,0,0,0,0,0,0
Email 4400,1,0,0,0,0,0,0,0
Email 4401,0,0,0,0,0,0,0,0
Email 4402,2,0,0,0,0,0,0,0
Email 4403,0,0,2,0,0,0,0,1
Email 4404,2,0,0,0,0,0,0,0
Email 4405,0,0,0,2,0,0,0,1
Email 4406,1,2,1,0,0,0,0,0
Email 4407,0,0,0,0,0,0,0,0
Email 4408,0,0,0,0,0,0,0,0
Email 4409,3,0,0,0,0,0,0,0
Email 4410,0,0,0,0,0,0,0,0
Email 4411,0,0,0,0,0,0,0,1
Email 4412,3,0,1,0,0,0,0,1
Email 4413,0,0,0,0,0,0,0,0
Email 4414,0,0,0,0,0,0,0,1
Email 4415,3,0,0,0,0,0,0,0
Email 4416,1,0,0,0,0,0,0,0
Email 4417,3,0,0,0,0,1,0,1
Email 4418,0,0,0,0,0,0,0,0
Email 4419,0,0,0,0,0,0,0,1
Email 4420,0,0,0,0,0,0,0,1
Email 4421,0,0,0,0,0,0,0,1
Email 4422,0,0,0,0,0,0,0,1
Email 4423,0,0,0,0,0,0,0,0
Email 4424,1,0,0,0,0,0,0,1
Email 4425,3,0,0,0,0,0,0,0
Email 4426,0,0,0,0,0,0,0,0
Email 4427,0,0,0,0,0,0,0,0
Email 4428,0,0,0,0,0,0,0,1
Email 4429,5,0,0,0,0,0,0,0
Email 4430,4,0,0,1,0,0,0,1
Email 4431,0,0,0,0,0,0,0,0
Email 4432,0,0,0,0,0,0,0,0
Email 4433,0,0,0,0,0,0,0,0
Email 4434,0,0,0,0,0,0,0,0
Email 4435,0,0,0,0,0,0,0,0
Email 4436,0,0,0,0,0,0,0,0
Email 4437,0,0,0,0,0,0,0,1
Email 4438,0,0,0,0,0,0,0,0
Email 4439,0,0,0,0,0,0,0,0
Email 4440,0,0,0,0,0,0,0,0
Email 4441,0,0,0,0,0,0,0,1
Email 4442,0,0,0,0,0,0,0,1
Email 4443,1,0,0,0,0,0,0,0
Email 4444,0,0,0,0,0,0,0,0
Email 4445,0,0,0,0,0,0,0,0
Email 4446,0,0,0,0,0,0,0,1
Email 4447,0,0,0,0,0,0,0,0
Email 4448,0,0,0,0,0,0,0,0
Email 4449,2,0,0,0,0,0,0,0
Email 4450,0,0,0,0,0,0,0,1
Email 4451,0,0,0,0,0,0,0,0
Email 4452,0,0,0,0,0,0,0,0
Email 4453,0,0,0,0,0,0,0,1
Email 4454,0,0,0,0,0,0,0,0
Email 4455,1,0,1,0,0,0,0,1
Email 4456,3,0,2,0,0,0,0,1
Email 4457,0,0,0,0,0,0,0,0
Email 4458,0,0,0,0,0,0,0,0
Email 4459,0,0,0,0,0,0,0,1
Email 4460,1,0,0,0,0,0,0,0
Email 4461,1,0,0,0,0,0,0,0
Email 4462,1,0,0,0,0,0,0,0
Email 4463,1,0,0,0,0,0,0,1
Email 4464,0,0,0,0,0,0,0,1
Email 4465,0,0,0,0,0,0,0,0
Email 4466,0,0,0,0,0,0,0,0
Email 4467,0,0,0,0,0,0,0,1
Email 4468,1,0,0,0,0,0,0,0
Email 4469,0,0,0,0,0,0,0,1
Email 4470,0,0,0,0,0,0,0,1
Email 4471,0,0,0,0,0,0,0,0
Email 4472,0,1,0,1,0,0,0,1
Email 4473,0,0,0,0,0,0,0,1
Email 4474,0,0,0,0,0,0,0,0
Email 4475,0,0,0,0,0,0,0,1
Email 4476,0,0,0,0,0,0,0,1
Email 4477,0,0,0,0,0,0,0,0
Email 4478,0,0,0,0,0,0,0,1
Email 4479,0,0,0,0,0,0,0,1
Email 4480,0,0,0,0,0,0,0,0
Email 4481,0,0,0,0,0,0,0,1
Email 4482,1,0,2,0,1,0,0,1
Email 4483,0,0,0,0,0,0,0,1
Email 4484,0,0,0,0,0,0,0,0
Email 4485,0,0,1,0,0,0,0,1
Email 4486,0,0,0,0,0,0,0,1
Email 4487,0,0,1,1,0,0,0,1
Email 4488,1,0,0,0,0,0,0,0
